Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
Drug10_1000nM,rep2,FOV6,13,2,7079,2769,0.0,0.0
Drug10_1000nM,rep2,FOV6,13,3,7510,2744,0.0,0.0
Drug10_1000nM,rep2,FOV6,13,4,7032,2719,0.0,0.0
Drug10_1000nM,rep2,FOV6,13,5,7409,2895,0.0,0.0
Drug10_1000nM,rep2,FOV6,13,6,7402,3061,0.0,0.0
Drug10_1000nM,rep2,FOV6,13,7,6852,2821,0.0,0.0
Drug10_1000nM,rep2,FOV6,13,8,7962,2621,0.0,0.0
Drug10_1000nM,rep2,FOV6,13,9,7880,2682,0.0,5.0
Drug10_1000nM,rep2,FOV6,14,1,7376,2792,0.0,0.0
Drug10_1000nM,rep2,FOV6,14,2,7231,2819,0.0,0.0
Drug10_1000nM,rep2,FOV6,14,3,7835,2739,0.0,0.0
Drug10_1000nM,rep2,FOV6,14,4,7102,2691,0.0,0.0
Drug10_1000nM,rep2,FOV6,14,5,7388,2854,0.0,1.0
Drug10_1000nM,rep2,FOV6,14,6,7283,3039,0.0,0.0
Drug10_1000nM,rep2,FOV6,14,7,6872,2815,0.0,0.0
Drug10_1000nM,rep2,FOV6,14,8,8038,2608,0.0,0.0
Drug10_1000nM,rep2,FOV6,14,9,7856,2655,0.0,1.0
Drug10_1000nM,rep2,FOV6,15,1,7306,2817,0.0,0.0
Drug10_1000nM,rep2,FOV6,15,2,7248,2792,0.0,0.0
Drug10_1000nM,rep2,FOV6,15,3,7689,2751,0.0,0.0
Drug10_1000nM,rep2,FOV6,15,4,7042,2702,0.0,0.0
Drug10_1000nM,rep2,FOV6,15,5,7274,2887,0.0,0.0
Drug10_1000nM,rep2,FOV6,15,6,7478,2997,0.0,0.0
Drug10_1000nM,rep2,FOV6,15,7,6717,2808,0.0,0.0
Drug10_1000nM,rep2,FOV6,15,8,8038,2704,0.0,0.0
Drug10_1000nM,rep2,FOV6,15,9,7915,2711,0.0,6.0
Drug10_1000nM,rep2,FOV6,16,1,7172,2842,0.0,0.0
Drug10_1000nM,rep2,FOV6,16,2,7269,2779,0.0,0.0
Drug10_1000nM,rep2,FOV6,16,3,7705,2752,0.0,2.0
Drug10_1000nM,rep2,FOV6,16,4,6980,2654,0.0,0.0
Drug10_1000nM,rep2,FOV6,16,5,7374,2868,0.0,0.0
Drug10_1000nM,rep2,FOV6,16,6,7388,3028,0.0,0.0
Drug10_1000nM,rep2,FOV6,16,7,6743,2788,0.0,0.0
Drug10_1000nM,rep2,FOV6,16,8,7988,2648,0.0,0.0
Drug10_1000nM,rep2,FOV6,16,9,7932,2736,0.0,12.0
Drug10_1000nM,rep2,FOV6,17,1,7169,2811,0.0,0.0
Drug10_1000nM,rep2,FOV6,17,2,7274,2796,0.0,1.0
Drug10_1000nM,rep2,FOV6,17,3,7683,2723,0.0,0.0
Drug10_1000nM,rep2,FOV6,17,4,6889,2661,0.0,0.0
Drug10_1000nM,rep2,FOV6,17,5,7300,2892,0.0,0.0
Drug10_1000nM,rep2,FOV6,17,6,7489,3038,0.0,0.0
Drug10_1000nM,rep2,FOV6,17,7,6636,2789,0.0,0.0
Drug10_1000nM,rep2,FOV6,17,8,7909,2589,0.0,1.0
Drug10_1000nM,rep2,FOV6,17,9,7902,2806,0.0,15.0
Drug10_1000nM,rep2,FOV6,18,1,7478,2845,0.0,0.0
Drug10_1000nM,rep2,FOV6,18,2,7369,2780,0.0,0.0
Drug10_1000nM,rep2,FOV6,18,3,7602,2767,0.0,0.0
Drug10_1000nM,rep2,FOV6,18,4,6986,2662,0.0,0.0
Drug10_1000nM,rep2,FOV6,18,5,7137,2890,0.0,0.0
Drug10_1000nM,rep2,FOV6,18,6,7532,3032,0.0,0.0
Drug10_1000nM,rep2,FOV6,18,7,6597,2806,0.0,0.0
Drug10_1000nM,rep2,FOV6,18,8,8002,2659,0.0,0.0
Drug10_1000nM,rep2,FOV6,18,9,7900,2784,0.0,3.0
Drug10_1000nM,rep2,FOV6,19,1,7440,2818,0.0,0.0
Drug10_1000nM,rep2,FOV6,19,2,7386,2813,0.0,0.0
Drug10_1000nM,rep2,FOV6,19,3,7657,2752,0.0,0.0
Drug10_1000nM,rep2,FOV6,19,4,6936,2663,0.0,0.0
Drug10_1000nM,rep2,FOV6,19,5,7166,2890,0.0,0.0
Drug10_1000nM,rep2,FOV6,19,6,7437,3071,0.0,0.0
Drug10_1000nM,rep2,FOV6,19,7,6711,2805,0.0,0.0
Drug10_1000nM,rep2,FOV6,19,8,7985,2594,0.0,0.0
Drug10_1000nM,rep2,FOV6,19,9,7721,2649,0.0,1.0
Drug10_1000nM,rep2,FOV6,20,1,7293,2805,0.0,0.0
Drug10_1000nM,rep2,FOV6,20,2,7392,2813,0.0,0.0
Drug10_1000nM,rep2,FOV6,20,3,7624,2786,0.0,0.0
Drug10_1000nM,rep2,FOV6,20,4,7050,2686,0.0,0.0
Drug10_1000nM,rep2,FOV6,20,5,7376,2876,0.0,0.0
Drug10_1000nM,rep2,FOV6,20,6,7619,3086,0.0,0.0
Drug10_1000nM,rep2,FOV6,20,7,6756,2800,0.0,0.0
Drug10_1000nM,rep2,FOV6,20,8,8097,2627,0.0,0.0
Drug10_1000nM,rep2,FOV6,20,9,7848,2660,0.0,0.0
